id,university_id,faculty_id,department_id,code,name,level,credits,semester,course_type
kstu_creative_arts_and_applied_design_industrial_art_course_1,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_industrial_art,IA101,Product Design,100,3,Semester 1,core
kstu_creative_arts_and_applied_design_industrial_art_course_2,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_industrial_art,IA102,Ceramics,200,3,Semester 2,core
kstu_creative_arts_and_applied_design_industrial_art_course_3,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_industrial_art,IA103,Metal Work,300,3,Semester 1,core
kstu_creative_arts_and_applied_design_industrial_art_course_4,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_industrial_art,IA104,Art History,400,3,Semester 2,core
kstu_creative_arts_and_applied_design_music_and_performing_arts_course_1,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_music_and_performing_arts,MAPA101,Music Theory,100,3,Semester 1,core
kstu_creative_arts_and_applied_design_music_and_performing_arts_course_2,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_music_and_performing_arts,MAPA102,Drama,200,3,Semester 2,core
kstu_creative_arts_and_applied_design_music_and_performing_arts_course_3,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_music_and_performing_arts,MAPA103,Stage Performance,300,3,Semester 1,core
kstu_creative_arts_and_applied_design_music_and_performing_arts_course_4,kstu,kstu_creative_arts_and_applied_design,kstu_creative_arts_and_applied_design_music_and_performing_arts,MAPA104,Choir Direction,400,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_hospitality_management_course_1,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_hospitality_management,HM101,Food and Beverage Management,100,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_hospitality_management_course_2,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_hospitality_management,HM102,Hotel Operations,200,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_hospitality_management_course_3,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_hospitality_management,HM103,Customer Service,300,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_hospitality_management_course_4,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_hospitality_management,HM104,Event Management,400,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_tourism_management_course_1,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_tourism_management,TM101,Tourism Geography,100,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_tourism_management_course_2,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_tourism_management,TM102,Tour Operations,200,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_tourism_management_course_3,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_tourism_management,TM103,Eco-Tourism,300,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_tourism_management_course_4,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_tourism_management,TM104,Destination Management,400,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles_course_1,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles,FDAT101,Textile Design,100,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles_course_2,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles,FDAT102,Garment Construction,200,3,Semester 2,core
kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles_course_3,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles,FDAT103,Fashion Business,300,3,Semester 1,core
kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles_course_4,kstu,kstu_hospitality_tourism_and_fashion,kstu_hospitality_tourism_and_fashion_fashion_design_and_textiles,FDAT104,Pattern Making,400,3,Semester 2,core
ttu_applied_sciences_and_technology_applied_mathematics_course_1,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_applied_mathematics,AM101,Applied Calculus,100,3,Semester 1,core
ttu_applied_sciences_and_technology_applied_mathematics_course_2,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_applied_mathematics,AM102,Numerical Methods,200,3,Semester 2,core
ttu_applied_sciences_and_technology_applied_mathematics_course_3,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_applied_mathematics,AM103,Optimization,300,3,Semester 1,core
ttu_applied_sciences_and_technology_applied_mathematics_course_4,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_applied_mathematics,AM104,Mathematical Modelling,400,3,Semester 2,core
ttu_applied_sciences_and_technology_laboratory_technology_course_1,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_laboratory_technology,LT101,Laboratory Practice,100,3,Semester 1,core
ttu_applied_sciences_and_technology_laboratory_technology_course_2,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_laboratory_technology,LT102,Analytical Techniques,200,3,Semester 2,core
ttu_applied_sciences_and_technology_laboratory_technology_course_3,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_laboratory_technology,LT103,Instrumentation,300,3,Semester 1,core
ttu_applied_sciences_and_technology_laboratory_technology_course_4,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_laboratory_technology,LT104,Quality Control,400,3,Semester 2,core
ttu_applied_sciences_and_technology_statistics_course_1,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_statistics,S101,Probability,100,3,Semester 1,core
ttu_applied_sciences_and_technology_statistics_course_2,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_statistics,S102,Statistical Inference,200,3,Semester 2,core
ttu_applied_sciences_and_technology_statistics_course_3,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_statistics,S103,Regression Analysis,300,3,Semester 1,core
ttu_applied_sciences_and_technology_statistics_course_4,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_statistics,S104,Sampling Methods,400,3,Semester 2,core
ttu_applied_sciences_and_technology_computer_science_course_1,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_computer_science,CS101,Programming Fundamentals,100,3,Semester 1,core
ttu_applied_sciences_and_technology_computer_science_course_2,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_computer_science,CS102,Data Structures and Algorithms,200,3,Semester 2,core
ttu_applied_sciences_and_technology_computer_science_course_3,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_computer_science,CS103,Database Systems,300,3,Semester 1,core
ttu_applied_sciences_and_technology_computer_science_course_4,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_computer_science,CS104,Operating Systems,400,3,Semester 2,core
ttu_applied_sciences_and_technology_food_technology_course_1,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_food_technology,FT101,Food Chemistry,100,3,Semester 1,core
ttu_applied_sciences_and_technology_food_technology_course_2,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_food_technology,FT102,Food Microbiology,200,3,Semester 2,core
ttu_applied_sciences_and_technology_food_technology_course_3,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_food_technology,FT103,Food Processing,300,3,Semester 1,core
ttu_applied_sciences_and_technology_food_technology_course_4,ttu,ttu_applied_sciences_and_technology,ttu_applied_sciences_and_technology_food_technology,FT104,Quality Assurance,400,3,Semester 2,core
ttu_business_and_management_studies_accounting_course_1,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_accounting,A101,Financial Accounting,100,3,Semester 1,core
ttu_business_and_management_studies_accounting_course_2,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_accounting,A102,Cost Accounting,200,3,Semester 2,core
ttu_business_and_management_studies_accounting_course_3,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_accounting,A103,Auditing,300,3,Semester 1,core
ttu_business_and_management_studies_accounting_course_4,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_accounting,A104,Taxation,400,3,Semester 2,core
ttu_business_and_management_studies_banking_and_finance_course_1,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_banking_and_finance,BAF101,Corporate Finance,100,3,Semester 1,core
ttu_business_and_management_studies_banking_and_finance_course_2,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_banking_and_finance,BAF102,Financial Markets,200,3,Semester 2,core
ttu_business_and_management_studies_banking_and_finance_course_3,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_banking_and_finance,BAF103,Investment Analysis,300,3,Semester 1,core
ttu_business_and_management_studies_banking_and_finance_course_4,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_banking_and_finance,BAF104,Risk Management,400,3,Semester 2,core
ttu_business_and_management_studies_marketing_course_1,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_marketing,M101,Principles of Marketing,100,3,Semester 1,core
ttu_business_and_management_studies_marketing_course_2,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_marketing,M102,Consumer Behaviour,200,3,Semester 2,core
ttu_business_and_management_studies_marketing_course_3,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_marketing,M103,Digital Marketing,300,3,Semester 1,core
ttu_business_and_management_studies_marketing_course_4,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_marketing,M104,Sales Management,400,3,Semester 2,core
ttu_business_and_management_studies_human_resource_management_course_1,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_human_resource_management,HRM101,Organizational Behaviour,100,3,Semester 1,core
ttu_business_and_management_studies_human_resource_management_course_2,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_human_resource_management,HRM102,Recruitment and Selection,200,3,Semester 2,core
ttu_business_and_management_studies_human_resource_management_course_3,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_human_resource_management,HRM103,Labour Relations,300,3,Semester 1,core
ttu_business_and_management_studies_human_resource_management_course_4,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_human_resource_management,HRM104,Performance Management,400,3,Semester 2,core
ttu_business_and_management_studies_procurement_and_supply_chain_course_1,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_procurement_and_supply_chain,PASC101,Procurement Principles,100,3,Semester 1,core
ttu_business_and_management_studies_procurement_and_supply_chain_course_2,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_procurement_and_supply_chain,PASC102,Logistics Management,200,3,Semester 2,core
ttu_business_and_management_studies_procurement_and_supply_chain_course_3,ttu,ttu_business_and_management_studies,ttu_business_and_management_studies_procurement_and_supply_chain,PASC103,Inventory Control,300,3,Semester 1,core
