id,university_id,faculty_id,name
btu_engineering_and_built_environment_building_technology,btu,btu_engineering_and_built_environment,Building Technology
btu_creative_arts_and_applied_design_graphic_design,btu,btu_creative_arts_and_applied_design,Graphic Design
btu_creative_arts_and_applied_design_fashion_design,btu,btu_creative_arts_and_applied_design,Fashion Design
btu_creative_arts_and_applied_design_industrial_art,btu,btu_creative_arts_and_applied_design,Industrial Art
btu_creative_arts_and_applied_design_music_and_performing_arts,btu,btu_creative_arts_and_applied_design,Music and Performing Arts
btu_hospitality_tourism_and_fashion_hospitality_management,btu,btu_hospitality_tourism_and_fashion,Hospitality Management
btu_hospitality_tourism_and_fashion_tourism_management,btu,btu_hospitality_tourism_and_fashion,Tourism Management
btu_hospitality_tourism_and_fashion_fashion_design_and_textiles,btu,btu_hospitality_tourism_and_fashion,Fashion Design and Textiles
dhltu_applied_sciences_and_technology_applied_mathematics,dhltu,dhltu_applied_sciences_and_technology,Applied Mathematics
dhltu_applied_sciences_and_technology_laboratory_technology,dhltu,dhltu_applied_sciences_and_technology,Laboratory Technology
dhltu_applied_sciences_and_technology_statistics,dhltu,dhltu_applied_sciences_and_technology,Statistics
dhltu_applied_sciences_and_technology_computer_science,dhltu,dhltu_applied_sciences_and_technology,Computer Science
dhltu_applied_sciences_and_technology_food_technology,dhltu,dhltu_applied_sciences_and_technology,Food Technology
dhltu_business_and_management_studies_accounting,dhltu,dhltu_business_and_management_studies,Accounting
dhltu_business_and_management_studies_banking_and_finance,dhltu,dhltu_business_and_management_studies,Banking and Finance
dhltu_business_and_management_studies_marketing,dhltu,dhltu_business_and_management_studies,Marketing
dhltu_business_and_management_studies_human_resource_management,dhltu,dhltu_business_and_management_studies,Human Resource Management
dhltu_business_and_management_studies_procurement_and_supply_chain,dhltu,dhltu_business_and_management_studies,Procurement and Supply Chain
dhltu_business_and_management_studies_business_administration,dhltu,dhltu_business_and_management_studies,Business Administration
dhltu_engineering_and_built_environment_civil_engineering,dhltu,dhltu_engineering_and_built_environment,Civil Engineering
dhltu_engineering_and_built_environment_electrical_and_electronic_engineering,dhltu,dhltu_engineering_and_built_environment,Electrical and Electronic Engineering
dhltu_engineering_and_built_environment_mechanical_engineering,dhltu,dhltu_engineering_and_built_environment,Mechanical Engineering
dhltu_engineering_and_built_environment_computer_engineering,dhltu,dhltu_engineering_and_built_environment,Computer Engineering
dhltu_engineering_and_built_environment_building_technology,dhltu,dhltu_engineering_and_built_environment,Building Technology
dhltu_creative_arts_and_applied_design_graphic_design,dhltu,dhltu_creative_arts_and_applied_design,Graphic Design
dhltu_creative_arts_and_applied_design_fashion_design,dhltu,dhltu_creative_arts_and_applied_design,Fashion Design
dhltu_creative_arts_and_applied_design_industrial_art,dhltu,dhltu_creative_arts_and_applied_design,Industrial Art
dhltu_creative_arts_and_applied_design_music_and_performing_arts,dhltu,dhltu_creative_arts_and_applied_design,Music and Performing Arts
dhltu_hospitality_tourism_and_fashion_hospitality_management,dhltu,dhltu_hospitality_tourism_and_fashion,Hospitality Management
dhltu_hospitality_tourism_and_fashion_tourism_management,dhltu,dhltu_hospitality_tourism_and_fashion,Tourism Management
dhltu_hospitality_tourism_and_fashion_fashion_design_and_textiles,dhltu,dhltu_hospitality_tourism_and_fashion,Fashion Design and Textiles
ashesi_business_and_management_studies_accounting,ashesi,ashesi_business_and_management_studies,Accounting
ashesi_business_and_management_studies_banking_and_finance,ashesi,ashesi_business_and_management_studies,Banking and Finance
ashesi_business_and_management_studies_marketing,ashesi,ashesi_business_and_management_studies,Marketing
ashesi_business_and_management_studies_human_resource_management,ashesi,ashesi_business_and_management_studies,Human Resource Management
ashesi_business_and_management_studies_procurement_and_supply_chain,ashesi,ashesi_business_and_management_studies,Procurement and Supply Chain
ashesi_business_and_management_studies_business_administration,ashesi,ashesi_business_and_management_studies,Business Administration
ashesi_computing_and_information_technology_computer_science,ashesi,ashesi_computing_and_information_technology,Computer Science
ashesi_computing_and_information_technology_information_technology,ashesi,ashesi_computing_and_information_technology,Information Technology
ashesi_computing_and_information_technology_information_systems,ashesi,ashesi_computing_and_information_technology,Information Systems
ashesi_computing_and_information_technology_cybersecurity,ashesi,ashesi_computing_and_information_technology,Cybersecurity
ashesi_computing_and_information_technology_data_science,ashesi,ashesi_computing_and_information_technology,Data Science
ashesi_computing_and_information_technology_software_engineering,ashesi,ashesi_computing_and_information_technology,Software Engineering
ashesi_health_sciences_nursing,ashesi,ashesi_health_sciences,Nursing
ashesi_health_sciences_midwifery,ashesi,ashesi_health_sciences,Midwifery
ashesi_health_sciences_public_health,ashesi,ashesi_health_sciences,Public Health
ashesi_health_sciences_medical_laboratory_science,ashesi,ashesi_health_sciences,Medical Laboratory Science
ashesi_health_sciences_physician_assistantship,ashesi,ashesi_health_sciences,Physician Assistantship
ashesi_health_sciences_health_information_management,ashesi,ashesi_health_sciences,Health Information Management
ashesi_theology_leadership_and_humanities_theology,ashesi,ashesi_theology_leadership_and_humanities,Theology
ashesi_theology_leadership_and_humanities_religious_studies,ashesi,ashesi_theology_leadership_and_humanities,Religious Studies
ashesi_theology_leadership_and_humanities_leadership_and_ministry,ashesi,ashesi_theology_leadership_and_humanities,Leadership and Ministry
ashesi_education_educational_studies,ashesi,ashesi_education,Educational Studies
ashesi_education_curriculum_and_instruction,ashesi,ashesi_education,Curriculum and Instruction
ashesi_education_educational_leadership,ashesi,ashesi_education,Educational Leadership
ashesi_education_guidance_and_counselling,ashesi,ashesi_education,Guidance and Counselling
academic_city_business_and_management_studies_accounting,academic_city,academic_city_business_and_management_studies,Accounting
academic_city_business_and_management_studies_banking_and_finance,academic_city,academic_city_business_and_management_studies,Banking and Finance
academic_city_business_and_management_studies_marketing,academic_city,academic_city_business_and_management_studies,Marketing
academic_city_business_and_management_studies_human_resource_management,academic_city,academic_city_business_and_management_studies,Human Resource Management
academic_city_business_and_management_studies_procurement_and_supply_chain,academic_city,academic_city_business_and_management_studies,Procurement and Supply Chain
academic_city_business_and_management_studies_business_administration,academic_city,academic_city_business_and_management_studies,Business Administration
academic_city_computing_and_information_technology_computer_science,academic_city,academic_city_computing_and_information_technology,Computer Science
academic_city_computing_and_information_technology_information_technology,academic_city,academic_city_computing_and_information_technology,Information Technology
academic_city_computing_and_information_technology_information_systems,academic_city,academic_city_computing_and_information_technology,Information Systems
academic_city_computing_and_information_technology_cybersecurity,academic_city,academic_city_computing_and_information_technology,Cybersecurity
academic_city_computing_and_information_technology_data_science,academic_city,academic_city_computing_and_information_technology,Data Science
academic_city_computing_and_information_technology_software_engineering,academic_city,academic_city_computing_and_information_technology,Software Engineering
academic_city_health_sciences_nursing,academic_city,academic_city_health_sciences,Nursing
academic_city_health_sciences_midwifery,academic_city,academic_city_health_sciences,Midwifery
academic_city_health_sciences_public_health,academic_city,academic_city_health_sciences,Public Health
academic_city_health_sciences_medical_laboratory_science,academic_city,academic_city_health_sciences,Medical Laboratory Science
academic_city_health_sciences_physician_assistantship,academic_city,academic_city_health_sciences,Physician Assistantship
academic_city_health_sciences_health_information_management,academic_city,academic_city_health_sciences,Health Information Management
academic_city_theology_leadership_and_humanities_theology,academic_city,academic_city_theology_leadership_and_humanities,Theology
academic_city_theology_leadership_and_humanities_religious_studies,academic_city,academic_city_theology_leadership_and_humanities,Religious Studies
academic_city_theology_leadership_and_humanities_leadership_and_ministry,academic_city,academic_city_theology_leadership_and_humanities,Leadership and Ministry
academic_city_education_educational_studies,academic_city,academic_city_education,Educational Studies
academic_city_education_curriculum_and_instruction,academic_city,academic_city_education,Curriculum and Instruction
academic_city_education_educational_leadership,academic_city,academic_city_education,Educational Leadership
academic_city_education_guidance_and_counselling,academic_city,academic_city_education,Guidance and Counselling
central_business_and_management_studies_accounting,central,central_business_and_management_studies,Accounting
central_business_and_management_studies_banking_and_finance,central,central_business_and_management_studies,Banking and Finance
central_business_and_management_studies_marketing,central,central_business_and_management_studies,Marketing
central_business_and_management_studies_human_resource_management,central,central_business_and_management_studies,Human Resource Management
central_business_and_management_studies_procurement_and_supply_chain,central,central_business_and_management_studies,Procurement and Supply Chain
central_business_and_management_studies_business_administration,central,central_business_and_management_studies,Business Administration
central_computing_and_information_technology_computer_science,central,central_computing_and_information_technology,Computer Science
